id,timestamp,temperature,humidity,pressure,altitude,dew_point,air_quality,dust_density,pm25
1560,2025-03-08 23:14:51,28.57,39.65,1005.47,64.98,13.5,0.77,20.34,68352.2
1561,2025-03-08 23:14:56,28.57,39.72,1005.49,64.85,13.52,0.76,18.67,62743.4
1562,2025-03-08 23:15:01,28.58,39.68,1005.49,64.82,13.52,0.77,18.33,61582.9
1563,2025-03-08 23:15:06,28.59,39.62,1005.47,64.98,13.5,0.76,18.18,61099.4
1564,2025-03-08 23:15:11,28.59,39.6,1005.52,64.53,13.49,0.77,17.29,58101.6
1565,2025-03-08 23:15:17,28.6,39.56,1005.49,64.81,13.49,0.73,30.73,103262.0
1566,2025-03-08 23:15:21,28.61,39.52,1005.51,64.64,13.48,0.76,19.25,64677.4
1567,2025-03-08 23:15:27,28.6,39.54,1005.5,64.71,13.48,0.77,17.84,59939.0
1568,2025-03-08 23:15:31,28.61,39.55,1005.48,64.86,13.5,0.77,19.31,64870.9
1569,2025-03-08 23:15:37,28.58,39.59,1005.48,64.91,13.48,0.75,18.5,62163.2
1570,2025-03-08 23:15:42,28.59,39.54,1005.49,64.79,13.47,0.77,19.88,66804.9
1571,2025-03-08 23:15:47,28.58,39.52,1005.49,64.81,13.45,0.77,18.73,62936.8
1572,2025-03-08 23:15:52,28.6,39.5,1005.46,65.06,13.46,0.77,15.91,53459.9
1573,2025-03-08 23:15:57,28.57,39.5,1005.45,65.1,13.44,0.75,,
1574,2025-03-08 23:16:02,28.54,39.51,1005.47,64.96,13.42,0.77,19.54,65644.5
1575,2025-03-08 23:16:07,28.54,39.53,1005.48,64.87,13.42,0.77,23.74,79763.2
1576,2025-03-08 23:16:12,28.52,39.55,1005.47,64.95,13.41,0.75,19.74,66321.4
1577,2025-03-08 23:16:17,28.54,39.64,1005.47,64.99,13.46,0.73,90.02,302471.0
1578,2025-03-08 23:16:24,28.53,39.66,1005.48,64.91,13.46,0.76,18.9,63517.0
1579,2025-03-08 23:16:27,28.55,39.67,1005.5,64.73,13.49,0.76,17.78,59745.6
1580,2025-03-08 23:16:32,28.57,39.74,1005.5,64.73,13.53,0.77,18.9,63517.0
1581,2025-03-08 23:16:37,28.56,39.68,1005.5,64.76,13.5,0.75,,
1582,2025-03-08 23:16:42,28.57,39.67,1005.49,64.79,13.51,0.77,17.72,59552.2
1583,2025-03-08 23:16:47,28.58,39.69,1005.52,64.52,13.52,0.77,18.5,62163.2
1584,2025-03-08 23:16:52,28.58,39.67,1005.5,64.73,13.51,0.77,18.21,61196.1
1585,2025-03-08 23:16:57,28.56,39.71,1005.52,64.58,13.51,0.75,20.11,67578.5
1586,2025-03-08 23:17:03,28.54,39.7,1005.51,64.61,13.49,0.75,17.87,60035.7
1587,2025-03-08 23:17:08,28.54,39.7,1005.5,64.76,13.49,0.75,19.8,66514.8
1588,2025-03-08 23:17:13,28.53,39.72,1005.53,64.44,13.49,0.77,18.24,61292.8
1589,2025-03-08 23:17:18,28.54,39.77,1005.48,64.88,13.52,0.73,1.26,4237.89
1590,2025-03-08 23:17:23,28.55,39.84,1005.5,64.73,13.55,0.77,20.29,68158.8
1591,2025-03-08 23:17:28,28.56,39.91,1005.49,64.8,13.59,0.77,20.52,68932.4
1592,2025-03-08 23:17:33,28.56,39.92,1005.49,64.84,13.59,0.77,19.42,65257.7
1593,2025-03-08 23:17:38,28.59,39.87,1005.49,64.79,13.6,0.74,61.84,207798.0
1594,2025-03-08 23:17:43,28.63,39.81,1005.49,64.84,13.61,0.76,19.77,66418.1
1595,2025-03-08 23:17:48,28.66,39.8,1005.48,64.86,13.64,0.77,18.79,63130.2
1596,2025-03-08 23:17:53,28.7,39.74,1005.48,64.88,13.65,0.76,19.25,64677.4
1597,2025-03-08 23:17:59,28.7,39.68,1005.47,64.95,13.63,0.75,16.6,55780.8
1598,2025-03-08 23:18:06,28.68,39.64,1005.5,64.69,13.59,0.77,18.7,62840.1
1599,2025-03-08 23:18:08,28.69,39.62,1005.5,64.75,13.59,0.77,18.04,60615.9
1600,2025-03-08 23:18:13,28.66,39.61,1005.5,64.75,13.56,0.77,20.46,68739.0
1601,2025-03-08 23:18:18,28.65,39.6,1005.52,64.58,13.55,0.75,57.82,194260.0
1602,2025-03-08 23:18:23,28.65,39.61,1005.51,64.63,13.55,0.77,19.82,66611.5
1603,2025-03-08 23:18:29,28.65,39.65,1005.49,64.84,13.57,0.77,20.0,67191.7
1604,2025-03-08 23:18:34,28.64,39.62,1005.51,64.62,13.55,0.77,18.16,61002.7
1605,2025-03-08 23:18:39,28.67,39.63,1005.52,64.59,13.58,0.74,90.19,303051.0
1606,2025-03-08 23:18:44,28.67,39.67,1005.49,64.77,13.59,0.77,18.9,63517.0
1607,2025-03-08 23:18:49,28.7,39.69,1005.5,64.75,13.63,0.77,18.44,61969.8
1608,2025-03-08 23:18:54,28.72,39.64,1005.51,64.68,13.63,0.77,18.85,63323.6
1609,2025-03-08 23:18:59,28.75,39.58,1005.51,64.64,13.63,0.75,18.27,61389.5
1610,2025-03-08 23:19:04,28.71,39.55,1005.5,64.71,13.58,0.77,17.7,59455.5
1611,2025-03-08 23:19:09,28.7,39.57,1005.48,64.86,13.58,0.76,17.55,58972.0
1612,2025-03-08 23:19:14,28.71,39.58,1005.52,64.58,13.6,0.75,17.98,60422.5
1613,2025-03-08 23:19:19,28.72,39.58,1005.5,64.76,13.61,0.75,,
1614,2025-03-08 23:19:24,28.68,39.54,1005.49,64.81,13.55,0.77,17.64,59262.1
1615,2025-03-08 23:19:29,28.67,39.48,1005.49,64.79,13.52,0.76,18.39,61776.4
1616,2025-03-08 23:19:34,28.68,39.43,1005.51,64.64,13.51,0.77,19.57,65741.2
1617,2025-03-08 23:19:39,28.7,39.42,1005.51,64.6,13.52,0.75,4.46,14972.0
1618,2025-03-08 23:19:44,28.69,39.44,1005.51,64.61,13.52,0.77,20.03,67288.5
1619,2025-03-08 23:19:49,28.67,39.46,1005.51,64.68,13.51,0.76,22.42,75314.8
1620,2025-03-08 23:19:55,28.68,39.49,1005.48,64.9,13.53,0.76,20.14,67675.2
1621,2025-03-08 23:20:00,28.7,39.57,1005.55,64.34,13.58,0.74,,
1622,2025-03-08 23:20:05,28.72,39.53,1005.5,64.73,13.58,0.76,20.57,69125.8
1623,2025-03-08 23:20:10,28.7,39.51,1005.52,64.57,13.56,0.77,25.7,86339.0
1624,2025-03-08 23:20:15,28.69,39.58,1005.51,64.66,13.58,0.76,18.33,61582.9
1625,2025-03-08 23:20:20,28.67,39.58,1005.5,64.69,13.56,0.75,20.29,68158.8
1626,2025-03-08 23:20:25,28.65,39.59,1005.51,64.65,13.55,0.76,22.13,74347.8
1627,2025-03-08 23:20:30,28.64,39.62,1005.5,64.71,13.55,0.76,18.18,61099.4
1628,2025-03-08 23:20:35,28.65,39.61,1005.51,64.66,13.55,0.75,19.71,66224.7
1629,2025-03-08 23:20:40,28.65,39.62,1005.5,64.75,13.56,0.75,,
1630,2025-03-08 23:20:45,28.66,39.59,1005.53,64.47,13.55,0.76,19.77,66418.1
1631,2025-03-08 23:20:50,28.65,39.55,1005.51,64.63,13.53,0.77,20.66,69415.9
1632,2025-03-08 23:20:55,28.65,39.56,1005.55,64.29,13.53,0.76,21.09,70866.5
1633,2025-03-08 23:21:00,28.62,39.54,1005.5,64.68,13.5,0.75,63.34,212827.0
1634,2025-03-08 23:21:05,28.63,39.52,1005.53,64.49,13.5,0.76,19.36,65064.3
1635,2025-03-08 23:21:11,28.63,39.5,1005.48,64.86,13.49,0.77,15.59,52396.1
1636,2025-03-08 23:21:16,28.69,39.46,1005.48,64.87,13.53,0.76,23.28,78215.9
1637,2025-03-08 23:21:21,28.71,39.45,1005.5,64.74,13.54,0.75,2.56,8589.54
1638,2025-03-08 23:21:25,28.7,39.38,1005.52,64.59,13.51,0.76,24.83,83437.9
1639,2025-03-08 23:21:31,28.68,39.42,1005.5,64.69,13.5,0.76,18.18,61099.4
1640,2025-03-08 23:21:36,28.68,39.41,1005.52,64.58,13.5,0.77,21.12,70963.2
1641,2025-03-08 23:21:41,28.67,39.39,1005.51,64.66,13.49,0.75,11.02,37020.3
1642,2025-03-08 23:21:46,28.68,39.39,1005.52,64.54,13.5,0.75,19.19,64484.1
1643,2025-03-08 23:21:51,28.68,39.37,1005.52,64.55,13.49,0.76,15.65,52589.5
1644,2025-03-08 23:21:56,28.69,39.38,1005.52,64.56,13.5,0.77,20.2,67868.7
1645,2025-03-08 23:22:01,28.69,39.39,1005.51,64.65,13.5,0.75,34.04,114383.0
1646,2025-03-08 23:22:06,28.7,39.36,1005.52,64.53,13.5,0.76,18.96,63710.4
1647,2025-03-08 23:22:11,28.7,39.33,1005.54,64.37,13.49,0.76,16.66,55974.2
1648,2025-03-08 23:22:16,28.69,39.32,1005.53,64.48,13.47,0.76,20.29,68158.8
1649,2025-03-08 23:22:21,28.7,39.31,1005.52,64.56,13.48,0.75,0.48,1626.9
1650,2025-03-08 23:22:27,28.7,39.29,1005.52,64.52,13.47,0.77,18.7,62840.1
1651,2025-03-08 23:22:32,28.72,39.25,1005.54,64.37,13.48,0.76,19.8,66514.8
1652,2025-03-08 23:22:36,28.73,39.22,1005.54,64.37,13.47,0.75,49.7,166990.0
1653,2025-03-08 23:22:41,28.74,39.21,1005.53,64.49,13.48,0.75,2.24,7525.8
1654,2025-03-08 23:22:47,28.72,39.19,1005.51,64.65,13.45,0.76,17.52,58875.2
1655,2025-03-08 23:22:52,28.73,39.21,1005.55,64.29,13.47,0.76,17.12,57521.4
1656,2025-03-08 23:22:57,28.74,39.2,1005.54,64.42,13.47,0.77,17.93,60229.1
1657,2025-03-08 23:23:02,28.75,39.23,1005.57,64.14,13.5,0.74,,
1658,2025-03-08 23:23:07,28.76,39.18,1005.55,64.28,13.48,0.75,18.27,61389.5
1659,2025-03-08 23:23:12,28.75,39.18,1005.53,64.47,13.47,0.76,18.93,63613.7
1660,2025-03-08 23:23:17,28.74,39.18,1005.54,64.37,13.46,0.77,19.31,64870.9
1661,2025-03-08 23:23:22,28.76,39.14,1005.56,64.19,13.47,0.75,6.33,21257.7
1662,2025-03-08 23:23:27,28.76,39.11,1005.59,63.97,13.46,0.76,18.01,60519.2
1663,2025-03-08 23:23:34,28.74,39.11,1005.54,64.38,13.44,0.76,17.52,58875.2
1664,2025-03-08 23:23:37,28.75,39.19,1005.58,64.09,13.48,0.77,16.89,56747.8
1665,2025-03-08 23:23:42,28.74,39.22,1005.57,64.47,13.48,0.75,17.84,59939.0
1666,2025-03-08 23:23:47,28.71,39.22,1005.53,64.44,13.45,0.76,17.93,60229.1
1667,2025-03-08 23:23:53,28.72,39.21,1005.57,64.11,13.46,0.77,20.23,67965.4
1668,2025-03-08 23:23:57,28.71,39.21,1005.54,64.37,13.45,0.76,15.74,52879.6
1669,2025-03-08 23:24:03,28.7,39.22,1005.52,64.55,13.44,0.75,19.68,66128.0
1670,2025-03-08 23:24:08,28.68,39.24,1005.54,64.41,13.44,0.76,20.34,68352.2
1671,2025-03-08 23:24:13,28.7,39.26,1005.55,64.32,13.46,0.76,19.13,64290.6
1672,2025-03-08 23:24:18,28.68,39.21,1005.54,64.41,13.42,0.76,18.5,62163.2
1673,2025-03-08 23:24:23,28.65,39.25,1005.57,64.12,13.41,0.73,89.76,301601.0
1674,2025-03-08 23:24:28,28.66,39.3,1005.57,64.15,13.44,0.77,15.08,50655.5
1675,2025-03-08 23:24:33,28.67,39.26,1005.51,64.63,13.43,0.75,17.49,58778.6
1676,2025-03-08 23:24:38,28.71,39.19,1005.54,64.39,13.44,0.76,17.58,59068.7
1677,2025-03-08 23:24:43,28.72,39.31,1005.52,64.53,13.5,0.76,,
1678,2025-03-08 23:24:48,28.73,39.19,1005.54,64.41,13.46,0.76,16.2,54426.9
1679,2025-03-08 23:24:53,28.75,39.07,1005.54,64.37,13.43,0.76,19.36,65064.3
1680,2025-03-08 23:24:58,28.76,39.02,1005.53,64.5,13.42,0.76,17.75,59648.9
1681,2025-03-08 23:25:03,28.8,38.98,1005.55,64.32,13.44,0.75,11.59,38954.4
1682,2025-03-08 23:25:08,28.81,39.0,1005.57,64.11,13.45,0.76,18.85,63323.6
1683,2025-03-08 23:25:13,28.78,38.98,1005.56,64.25,13.42,0.75,18.64,62646.7
1684,2025-03-08 23:25:18,28.81,38.99,1005.54,64.36,13.45,0.76,20.8,69899.4
1685,2025-03-08 23:25:23,28.79,39.02,1005.54,64.4,13.45,0.75,,
1686,2025-03-08 23:25:28,28.77,39.05,1005.53,64.48,13.44,0.77,15.16,50945.6
1687,2025-03-08 23:25:34,28.77,39.16,1005.57,64.16,13.48,0.77,18.16,61002.7
1688,2025-03-08 23:25:38,28.75,39.22,1005.56,64.26,13.49,0.76,19.94,66998.3
1689,2025-03-08 23:25:43,28.75,39.28,1005.56,64.21,13.51,0.75,,
1690,2025-03-08 23:25:49,28.78,39.29,1005.55,64.29,13.54,0.77,17.29,58101.6
1691,2025-03-08 23:25:56,28.8,39.3,1005.59,64.01,13.57,0.77,21.9,73574.2
1692,2025-03-08 23:25:59,28.81,39.31,1005.59,63.96,13.58,0.77,20.46,68739.0
1693,2025-03-08 23:26:04,28.83,39.32,1005.59,64.0,13.6,0.75,,
1694,2025-03-08 23:26:09,28.82,39.3,1005.56,64.23,13.58,0.77,21.15,71059.9
1695,2025-03-08 23:26:16,28.81,39.28,1005.6,63.87,13.57,0.77,17.49,58778.6
1696,2025-03-08 23:26:19,28.76,39.32,1005.56,64.26,13.54,0.77,20.37,68448.9
1697,2025-03-08 23:26:24,28.76,39.41,1005.59,64.0,13.57,0.75,,
1698,2025-03-08 23:26:29,28.75,39.46,1005.54,64.36,13.58,0.75,18.73,62936.8
1699,2025-03-08 23:26:34,28.75,39.5,1005.55,64.27,13.6,0.77,18.79,63130.2
1700,2025-03-08 23:26:39,28.75,39.51,1005.59,63.98,13.6,0.77,21.49,72220.3
1701,2025-03-08 23:26:44,28.78,39.48,1005.57,64.18,13.62,0.76,15.28,51332.4
1702,2025-03-08 23:26:49,28.79,39.42,1005.57,64.11,13.6,0.77,18.62,62550.0
1703,2025-03-08 23:26:55,28.79,39.35,1005.6,63.88,13.58,0.77,20.46,68739.0
1704,2025-03-08 23:27:00,28.8,39.32,1005.55,64.32,13.57,0.77,18.21,61196.1
1705,2025-03-08 23:27:05,28.79,39.3,1005.55,64.32,13.56,0.74,41.64,139913.0
1706,2025-03-08 23:27:10,28.78,39.32,1005.55,64.27,13.56,0.77,19.54,65644.5
1707,2025-03-08 23:27:15,28.77,39.32,1005.54,64.35,13.55,0.77,17.93,60229.1
1708,2025-03-08 23:27:20,28.79,39.32,1005.57,64.17,13.56,0.76,19.54,65644.5
1709,2025-03-08 23:27:25,28.78,39.27,1005.57,64.14,13.54,0.76,,
1710,2025-03-08 23:27:30,28.81,39.26,1005.58,64.06,13.56,0.77,15.65,52589.5
1711,2025-03-08 23:27:35,28.81,39.25,1005.6,63.9,13.55,0.77,16.43,55200.5
1712,2025-03-08 23:27:40,28.82,39.25,1005.55,64.34,13.56,0.77,18.96,63710.4
1713,2025-03-08 23:27:45,28.8,39.26,1005.59,63.96,13.55,0.75,89.65,301214.0
1714,2025-03-08 23:27:50,28.78,39.28,1005.57,64.13,13.54,0.77,19.8,66514.8
1715,2025-03-08 23:27:55,28.75,39.33,1005.57,64.14,13.53,0.77,19.68,66128.0
1716,2025-03-08 23:28:01,28.76,39.42,1005.57,64.14,13.58,0.77,20.98,70479.6
1717,2025-03-08 23:28:05,28.76,39.39,1005.59,63.96,13.56,0.76,15.68,52686.2
1718,2025-03-08 23:28:10,28.74,39.38,1005.56,64.2,13.54,0.77,18.39,61776.4
1719,2025-03-08 23:28:15,28.73,39.37,1005.6,63.89,13.53,0.77,15.8,53073.1
1720,2025-03-08 23:28:20,28.73,39.41,1005.56,64.2,13.55,0.77,19.13,64290.6
1721,2025-03-08 23:28:25,28.73,39.4,1005.56,64.23,13.54,0.76,4.97,16712.6
1722,2025-03-08 23:28:30,28.72,39.39,1005.57,64.14,13.53,0.77,17.7,59455.5
1723,2025-03-08 23:28:35,28.68,39.39,1005.56,64.23,13.5,0.77,16.4,55103.8
1724,2025-03-08 23:28:41,28.69,39.41,1005.55,64.17,13.51,0.76,15.85,53266.5
1725,2025-03-08 23:28:46,28.68,39.42,1005.55,64.32,13.5,0.76,47.43,159350.0
1726,2025-03-08 23:28:51,28.68,39.39,1005.57,64.18,13.5,0.77,17.38,58391.7
1727,2025-03-08 23:28:56,28.66,39.4,1005.55,64.28,13.48,0.77,17.84,59939.0
1728,2025-03-08 23:29:03,28.64,39.49,1005.58,64.07,13.5,0.77,25.64,86145.6
1729,2025-03-08 23:29:08,28.63,39.47,1005.57,64.14,13.48,0.76,12.08,40598.3
1730,2025-03-08 23:29:11,28.6,39.51,1005.56,64.23,13.47,0.77,19.8,66514.8
1731,2025-03-08 23:29:16,28.63,39.48,1005.55,64.28,13.48,0.77,18.64,62646.7
1732,2025-03-08 23:29:21,28.64,39.5,1005.57,64.16,13.5,0.77,19.82,66611.5
1733,2025-03-08 23:29:26,28.64,39.49,1005.54,64.36,13.5,0.77,6.33,21257.7
1734,2025-03-08 23:29:31,28.63,39.5,1005.55,64.33,13.49,0.78,19.45,65354.4
1735,2025-03-08 23:29:37,28.6,39.49,1005.55,64.32,13.46,0.77,18.64,62646.7
1736,2025-03-08 23:29:41,28.57,39.49,1005.53,64.49,13.44,0.77,17.35,58295.0
1737,2025-03-08 23:29:46,28.54,39.57,1005.55,64.29,13.44,0.76,,
1738,2025-03-08 23:29:52,28.54,39.72,1005.58,64.04,13.5,0.78,19.34,64967.6
1739,2025-03-08 23:29:56,28.54,39.75,1005.59,63.96,13.51,0.78,19.62,65934.6
1740,2025-03-08 23:30:02,28.55,39.72,1005.59,63.95,13.51,0.77,21.06,70769.8
1741,2025-03-08 23:30:07,28.52,39.8,1005.57,64.15,13.51,0.74,,
1742,2025-03-08 23:30:12,28.51,39.98,1005.59,63.96,13.57,0.78,17.38,58391.7
1743,2025-03-08 23:30:17,28.51,39.99,1005.56,64.22,13.57,0.78,16.89,56747.8
1744,2025-03-08 23:30:22,28.52,40.0,1005.6,63.88,13.59,0.78,17.0,57134.6
1745,2025-03-08 23:30:27,28.52,40.01,1005.61,63.79,13.59,0.76,,
1746,2025-03-08 23:30:32,28.52,40.0,1005.58,64.03,13.59,0.78,16.28,54717.0
1747,2025-03-08 23:30:39,28.53,39.97,1005.58,64.04,13.58,0.78,18.64,62646.7
1748,2025-03-08 23:30:42,28.54,39.97,1005.58,64.08,13.59,0.78,18.44,61969.8
1749,2025-03-08 23:30:47,28.54,39.93,1005.58,64.11,13.58,0.76,,
1750,2025-03-08 23:30:52,28.56,39.92,1005.58,64.02,13.59,0.78,17.95,60325.8
1751,2025-03-08 23:30:57,28.58,39.94,1005.59,63.95,13.62,0.78,16.98,57037.9
1752,2025-03-08 23:31:02,28.58,39.93,1005.55,64.31,13.61,0.78,18.16,61002.7
1753,2025-03-08 23:31:07,28.58,39.94,1005.6,63.89,13.62,0.77,,
1754,2025-03-08 23:31:12,28.57,39.97,1005.61,63.77,13.62,0.78,16.89,56747.8
1755,2025-03-08 23:31:19,28.56,40.05,1005.61,63.81,13.64,0.78,16.95,56941.2
1756,2025-03-08 23:31:24,28.55,40.18,1005.59,63.93,13.68,0.78,17.46,58681.9
1757,2025-03-08 23:31:27,28.57,40.18,1005.61,63.84,13.7,0.77,48.63,163412.0
1758,2025-03-08 23:31:34,28.55,40.2,1005.62,63.76,13.69,0.79,16.52,55490.6
1759,2025-03-08 23:31:38,28.56,40.15,1005.58,64.03,13.68,0.79,18.36,61679.6
1760,2025-03-08 23:31:49,28.56,40.13,1005.61,63.79,13.68,0.79,16.63,55877.4
1761,2025-03-08 23:31:49,28.56,40.06,1005.6,63.85,13.65,0.79,18.64,62646.7
1762,2025-03-08 23:31:55,28.54,40.09,1005.6,63.91,13.64,0.79,18.96,63710.4
1763,2025-03-08 23:31:58,28.54,40.11,1005.63,63.67,13.65,0.79,21.49,72220.3
1764,2025-03-08 23:32:05,28.53,40.2,1005.62,63.7,13.67,0.78,18.82,63226.9
1765,2025-03-08 23:32:08,28.54,40.2,1005.61,63.78,13.68,0.76,86.88,291930.0
1766,2025-03-08 23:32:13,28.53,40.24,1005.59,63.97,13.69,0.78,18.04,60615.9
1767,2025-03-08 23:32:18,28.53,40.29,1005.63,63.62,13.71,0.79,19.31,64870.9
1768,2025-03-08 23:32:25,28.52,40.35,1005.62,63.74,13.72,0.8,18.62,62550.0
1769,2025-03-08 23:32:31,28.5,40.45,1005.61,63.83,13.74,0.77,,
1770,2025-03-08 23:32:33,28.53,40.47,1005.58,64.03,13.78,0.8,19.85,66708.2
1771,2025-03-08 23:32:38,28.57,40.48,1005.6,63.85,13.82,0.8,19.19,64484.1
1772,2025-03-08 23:32:43,28.59,40.42,1005.58,64.09,13.81,0.8,19.19,64484.1
1773,2025-03-08 23:32:48,28.61,40.35,1005.6,63.92,13.8,0.78,21.09,70866.5
1774,2025-03-08 23:32:56,28.62,40.35,1005.6,63.86,13.81,0.8,18.53,62259.9
1775,2025-03-08 23:33:01,28.61,40.35,1005.61,63.8,13.8,0.8,17.72,59552.2
1776,2025-03-08 23:33:04,28.6,40.29,1005.59,63.95,13.77,0.8,18.96,63710.4
1777,2025-03-08 23:33:09,28.58,40.35,1005.57,64.1,13.77,0.79,,
1778,2025-03-08 23:33:14,28.59,40.34,1005.6,63.9,13.78,0.8,18.64,62646.7
1779,2025-03-08 23:33:20,28.57,40.3,1005.61,63.77,13.75,0.8,17.98,60422.5
1780,2025-03-08 23:33:26,28.58,40.3,1005.63,63.65,13.76,0.8,17.41,58488.4
1781,2025-03-08 23:33:29,28.57,40.31,1005.61,63.8,13.75,0.76,60.66,203833.0
1782,2025-03-08 23:33:36,28.58,40.31,1005.61,63.81,13.76,0.8,19.65,66031.3
1783,2025-03-08 23:33:39,28.6,40.3,1005.6,63.89,13.78,0.8,17.46,58681.9
1784,2025-03-08 23:33:44,28.59,40.31,1005.63,63.66,13.77,0.8,19.77,66418.1
1785,2025-03-08 23:33:51,28.58,40.28,1005.63,63.63,13.75,0.78,,
1786,2025-03-08 23:33:54,28.55,40.34,1005.64,63.59,13.75,0.8,18.62,62550.0
1787,2025-03-08 23:33:59,28.54,40.38,1005.63,63.61,13.75,0.8,20.2,67868.7
1788,2025-03-08 23:34:04,28.58,40.41,1005.66,63.37,13.8,0.81,17.84,59939.0
1789,2025-03-08 23:34:09,28.6,40.39,1005.64,63.54,13.81,0.78,63.97,214954.0
1790,2025-03-08 23:34:14,28.6,40.35,1005.65,63.45,13.79,0.81,16.54,55587.3
1791,2025-03-08 23:34:22,28.58,40.33,1005.63,63.64,13.77,0.81,18.16,61002.7
1792,2025-03-08 23:34:25,28.59,40.34,1005.64,63.55,13.78,0.8,18.27,61389.5
1793,2025-03-08 23:34:30,28.62,40.33,1005.63,63.6,13.8,0.76,88.9,298699.0
1794,2025-03-08 23:34:35,28.64,40.32,1005.62,63.69,13.82,0.81,21.67,72800.5
1795,2025-03-08 23:34:40,28.64,40.26,1005.63,63.65,13.8,0.81,25.87,86919.2
1796,2025-03-08 23:34:45,28.63,40.24,1005.63,63.61,13.78,0.81,19.54,65644.5
1797,2025-03-08 23:34:50,28.63,40.29,1005.63,63.65,13.8,0.79,84.78,284871.0
1798,2025-03-08 23:34:56,28.63,40.26,1005.62,63.7,13.79,0.81,18.39,61776.4
1799,2025-03-08 23:35:00,28.63,40.31,1005.67,63.33,13.8,0.81,15.91,53459.9
1800,2025-03-08 23:35:05,28.62,40.36,1005.66,63.39,13.82,0.81,19.19,64484.1
1801,2025-03-08 23:35:10,28.62,40.38,1005.62,63.69,13.82,0.79,,
1802,2025-03-08 23:35:16,28.61,40.42,1005.67,63.3,13.83,0.81,16.89,56747.8
1803,2025-03-08 23:35:22,28.58,40.52,1005.64,63.54,13.84,0.81,18.04,60615.9
1804,2025-03-08 23:35:26,28.59,40.56,1005.65,63.45,13.86,0.81,18.85,63323.6
1805,2025-03-08 23:35:31,28.58,40.52,1005.65,63.45,13.84,0.8,18.44,61969.8
1806,2025-03-08 23:35:36,28.57,40.55,1005.67,63.33,13.84,0.81,18.39,61776.4
1807,2025-03-08 23:35:41,28.57,40.51,1005.66,63.41,13.83,0.81,19.59,65837.9
1808,2025-03-08 23:35:46,28.56,40.58,1005.66,63.35,13.84,0.81,21.06,70769.8
1809,2025-03-08 23:35:50,28.58,40.57,1005.63,63.65,13.86,0.8,89.19,299666.0
1810,2025-03-08 23:35:56,28.61,40.6,1005.64,63.51,13.9,0.81,14.36,48237.9
1811,2025-03-08 23:36:01,28.62,40.63,1005.64,63.54,13.92,0.81,17.52,58875.2
1812,2025-03-08 23:36:06,28.61,40.66,1005.62,63.74,13.92,0.81,16.05,53943.4
1813,2025-03-08 23:36:11,28.61,40.74,1005.68,63.26,13.95,0.79,,
1814,2025-03-08 23:36:16,28.66,40.68,1005.66,63.42,13.97,0.81,18.7,62840.1
1815,2025-03-08 23:36:21,28.65,40.72,1005.66,63.37,13.98,0.82,16.03,53846.7
1816,2025-03-08 23:36:26,28.63,40.67,1005.65,63.51,13.94,0.82,20.49,68835.7
1817,2025-03-08 23:36:37,28.64,40.63,1005.63,63.63,13.93,0.78,72.61,243965.0
1818,2025-03-08 23:36:37,28.63,40.68,1005.64,63.57,13.95,0.82,18.96,63710.4
1819,2025-03-08 23:36:43,28.62,40.68,1005.64,63.52,13.94,0.82,19.31,64870.9
1820,2025-03-08 23:36:48,28.6,40.71,1005.64,63.57,13.93,0.82,16.2,54426.9
1821,2025-03-08 23:36:51,28.59,40.72,1005.66,63.41,13.93,0.82,20.69,69512.6
1822,2025-03-08 23:36:59,28.6,40.8,1005.66,63.4,13.96,0.8,88.78,298313.0
1823,2025-03-08 23:37:01,28.59,40.93,1005.68,63.22,14.01,0.82,16.8,56457.7
1824,2025-03-08 23:37:06,28.56,41.15,1005.63,63.63,14.06,0.82,17.06,57328.0
1825,2025-03-08 23:37:12,28.53,41.07,1005.66,63.39,14.0,0.82,18.27,61389.5
1826,2025-03-08 23:37:16,28.51,41.19,1005.66,63.42,14.03,0.81,47.68,160220.0
1827,2025-03-08 23:37:22,28.51,41.2,1005.66,63.38,14.03,0.82,16.66,55974.2
1828,2025-03-08 23:37:27,28.48,41.22,1005.68,63.25,14.02,0.82,19.28,64774.1
1829,2025-03-08 23:37:32,28.51,41.22,1005.7,63.09,14.04,0.83,23.25,78119.2
1830,2025-03-08 23:37:37,28.53,41.16,1005.65,63.51,14.04,0.8,,
1831,2025-03-08 23:37:42,28.55,41.12,1005.68,63.18,14.04,0.82,15.88,53363.2
1832,2025-03-08 23:37:47,28.57,41.05,1005.67,63.33,14.03,0.83,15.91,53459.9
1833,2025-03-08 23:37:52,28.59,40.99,1005.67,63.33,14.03,0.82,15.16,50945.6
1834,2025-03-08 23:37:57,28.56,40.94,1005.69,63.14,13.98,0.81,17.41,58488.4
1835,2025-03-08 23:38:02,28.56,40.96,1005.66,63.37,13.99,0.82,15.19,51042.3
1836,2025-03-08 23:38:07,28.57,40.97,1005.65,63.45,14.0,0.82,18.24,61292.8
1837,2025-03-08 23:38:12,28.6,41.01,1005.69,63.13,14.04,0.82,14.85,49881.9
1838,2025-03-08 23:38:17,28.61,40.98,1005.67,63.31,14.04,0.81,15.48,52009.3
1839,2025-03-08 23:38:22,28.6,40.99,1005.66,63.36,14.04,0.82,16.77,56361.0
1840,2025-03-08 23:38:27,28.59,41.05,1005.68,63.21,14.05,0.83,16.54,55587.3
1841,2025-03-08 23:38:32,28.59,41.06,1005.65,63.5,14.06,0.82,17.55,58972.0
